	1 	 -1.2352e-20 	 0
	2 	 -1.19281e-20 	 4.23959e-22
	3 	 -1.19013e-20 	 2.46234e-22
	4 	 -1.18999e-20 	 1.7412e-22
	5 	 -1.19187e-20 	 1.36185e-22
	6 	 -1.19211e-20 	 1.11219e-22
	7 	 -1.19351e-20 	 9.50357e-23
	8 	 -1.19288e-20 	 8.25398e-23
	9 	 -1.1927e-20 	 7.28155e-23
	10 	 -1.19249e-20 	 6.51636e-23
	11 	 -1.19185e-20 	 5.92885e-23
	12 	 -1.19232e-20 	 5.43291e-23
	13 	 -1.19251e-20 	 5.00114e-23
	14 	 -1.19234e-20 	 4.63353e-23
	15 	 -1.19246e-20 	 4.31541e-23
	16 	 -1.19209e-20 	 4.05383e-23
	17 	 -1.19192e-20 	 3.8118e-23
	18 	 -1.19261e-20 	 3.66016e-23
	19 	 -1.19244e-20 	 3.46647e-23
	20 	 -1.19194e-20 	 3.32552e-23
	21 	 -1.19213e-20 	 3.16851e-23
	22 	 -1.19262e-20 	 3.06084e-23
	23 	 -1.19241e-20 	 2.93209e-23
	24 	 -1.19241e-20 	 2.80727e-23
	25 	 -1.19228e-20 	 2.69545e-23
	26 	 -1.19234e-20 	 2.59036e-23
	27 	 -1.19262e-20 	 2.50745e-23
	28 	 -1.19245e-20 	 2.42215e-23
	29 	 -1.19227e-20 	 2.34353e-23
	30 	 -1.19233e-20 	 2.26488e-23
	31 	 -1.19233e-20 	 2.1906e-23
	32 	 -1.19233e-20 	 2.12104e-23
	33 	 -1.19223e-20 	 2.05825e-23
	34 	 -1.19228e-20 	 1.99738e-23
	35 	 -1.19235e-20 	 1.94091e-23
	36 	 -1.19233e-20 	 1.8864e-23
	37 	 -1.19227e-20 	 1.83561e-23
	38 	 -1.1922e-20 	 1.7879e-23
	39 	 -1.19238e-20 	 1.75077e-23
	40 	 -1.19233e-20 	 1.70717e-23
	41 	 -1.19219e-20 	 1.67097e-23
	42 	 -1.19224e-20 	 1.63134e-23
	43 	 -1.19234e-20 	 1.59588e-23
	44 	 -1.19231e-20 	 1.55939e-23
	45 	 -1.19223e-20 	 1.52664e-23
	46 	 -1.19229e-20 	 1.49461e-23
	47 	 -1.19237e-20 	 1.46459e-23
	48 	 -1.19232e-20 	 1.43474e-23
	49 	 -1.19243e-20 	 1.4091e-23
	50 	 -1.19225e-20 	 1.39127e-23
	51 	 -1.19223e-20 	 1.36399e-23
	52 	 -1.1922e-20 	 1.33771e-23
	53 	 -1.19222e-20 	 1.31235e-23
	54 	 -1.1924e-20 	 1.30073e-23
	55 	 -1.19242e-20 	 1.27702e-23
	56 	 -1.19218e-20 	 1.27708e-23
	57 	 -1.19217e-20 	 1.25456e-23
	58 	 -1.19224e-20 	 1.23484e-23
	59 	 -1.19215e-20 	 1.21684e-23
	60 	 -1.19221e-20 	 1.19802e-23
	61 	 -1.19225e-20 	 1.17864e-23
	62 	 -1.19228e-20 	 1.15991e-23
	63 	 -1.19218e-20 	 1.14563e-23
	64 	 -1.19214e-20 	 1.12822e-23
	65 	 -1.19215e-20 	 1.11074e-23
	66 	 -1.19226e-20 	 1.09956e-23
	67 	 -1.19224e-20 	 1.08322e-23
	68 	 -1.19223e-20 	 1.06719e-23
	69 	 -1.19219e-20 	 1.05256e-23
	70 	 -1.19231e-20 	 1.04437e-23
	71 	 -1.19225e-20 	 1.031e-23
	72 	 -1.19231e-20 	 1.01828e-23
	73 	 -1.19221e-20 	 1.00947e-23
	74 	 -1.19221e-20 	 9.95734e-24
	75 	 -1.19228e-20 	 9.84581e-24
	76 	 -1.1922e-20 	 9.74381e-24
	77 	 -1.19218e-20 	 9.61794e-24
	78 	 -1.19225e-20 	 9.51777e-24
	79 	 -1.19223e-20 	 9.39849e-24
	80 	 -1.19224e-20 	 9.28053e-24
	81 	 -1.19223e-20 	 9.16559e-24
	82 	 -1.19225e-20 	 9.05584e-24
	83 	 -1.19228e-20 	 8.9506e-24
	84 	 -1.19232e-20 	 8.85349e-24
	85 	 -1.19227e-20 	 8.76585e-24
	86 	 -1.19225e-20 	 8.66519e-24
	87 	 -1.19227e-20 	 8.56739e-24
	88 	 -1.19225e-20 	 8.47198e-24
	89 	 -1.19229e-20 	 8.38383e-24
	90 	 -1.19224e-20 	 8.30504e-24
	91 	 -1.19217e-20 	 8.2383e-24
	92 	 -1.19227e-20 	 8.21105e-24
	93 	 -1.1923e-20 	 8.12778e-24
	94 	 -1.19226e-20 	 8.05491e-24
	95 	 -1.19215e-20 	 8.04211e-24
	96 	 -1.19226e-20 	 8.03184e-24
	97 	 -1.19222e-20 	 7.95913e-24
	98 	 -1.19223e-20 	 7.87958e-24
	99 	 -1.19223e-20 	 7.79981e-24
	100 	 -1.19222e-20 	 7.72153e-24
	1 	 -1.17045e-20 	 0
	2 	 -1.14825e-20 	 2.22028e-22
	3 	 -1.14429e-20 	 1.34162e-22
	4 	 -1.14481e-20 	 9.50108e-23
	5 	 -1.14729e-20 	 7.76546e-23
	6 	 -1.14782e-20 	 6.36248e-23
	7 	 -1.14741e-20 	 5.39283e-23
	8 	 -1.14847e-20 	 4.78894e-23
	9 	 -1.14845e-20 	 4.22351e-23
	10 	 -1.14844e-20 	 3.77763e-23
	11 	 -1.14683e-20 	 3.77777e-23
	12 	 -1.14702e-20 	 3.45432e-23
	13 	 -1.14789e-20 	 3.29461e-23
	14 	 -1.14817e-20 	 3.06255e-23
	15 	 -1.1479e-20 	 2.86406e-23
	16 	 -1.14764e-20 	 2.69097e-23
	17 	 -1.14829e-20 	 2.60996e-23
