0 -0.776258 0.0053357
1 -0.777328 0.00547425
2 -0.778277 0.00485192
3 -0.778299 0.00577777
4 -0.778212 0.00612817
5 -0.776541 0.00605481
6 -0.782089 0.00454723
7 -0.786408 0.00457563
8 -0.785993 0.00472167
9 -0.78782 0.00340273
10 -0.786884 0.00370716
11 -0.780813 0.00390851
12 -0.77655 0.00414748
13 -0.770057 0.00363468
14 -0.771107 0.00398334
15 -0.772632 0.00434663
16 -0.771432 0.00368125
17 -0.772091 0.0031871
18 -0.770691 0.00321968
19 -0.771932 0.00392036
20 -0.771802 0.00328089
21 -0.775822 0.00326527
22 -0.777433 0.00338277
23 -0.774884 0.00400885
24 -0.77972 0.00444065
25 -0.783882 0.00472513
26 -0.782928 0.00383913
27 -0.78118 0.00379622
28 -0.780149 0.00393009
29 -0.778239 0.00353215
30 -0.77971 0.00367534
31 -0.780724 0.00417015
32 -0.782672 0.00463043
33 -0.78034 0.00354668
34 -0.783632 0.00457863
35 -0.78612 0.00454797
36 -0.789736 0.00395394
37 -0.792114 0.00328531
38 -0.788604 0.00284132
39 -0.788996 0.0038321
40 -0.785755 0.00320337
41 -0.78538 0.00448083
42 -0.78353 0.00402927
43 -0.786982 0.0036387
44 -0.783104 0.00315655
45 -0.783333 0.00341965
46 -0.787062 0.004126
47 -0.786497 0.00447864
48 -0.782984 0.00452735
49 -0.780828 0.00396183
50 -0.782269 0.0033482
51 -0.785831 0.0028259
52 -0.788379 0.00289648
53 -0.784817 0.00285448
54 -0.783388 0.00279442
55 -0.778466 0.00293638
56 -0.778751 0.00299012
57 -0.780852 0.00256982
58 -0.78268 0.00298787
59 -0.781271 0.0031302
60 -0.780144 0.00316925
61 -0.778964 0.00332299
62 -0.778547 0.00375122
63 -0.781396 0.00348135
64 -0.778329 0.00457352
65 -0.779624 0.00409555
66 -0.782309 0.00400059
67 -0.780274 0.00368542
68 -0.779824 0.00362361
69 -0.77899 0.00370937
70 -0.778662 0.00329961
71 -0.777049 0.00286895
72 -0.77917 0.0032191
73 -0.780137 0.0037309
74 -0.778116 0.00402517
75 -0.777272 0.00326334
76 -0.780506 0.00331421
77 -0.78083 0.00290652
78 -0.784676 0.00250662
79 -0.784865 0.0026985
80 -0.784099 0.00370319
81 -0.781393 0.00314842
82 -0.783834 0.00331603
83 -0.784925 0.0036358
84 -0.779587 0.00364415
85 -0.780405 0.00361179
86 -0.783487 0.00272096
87 -0.782126 0.00217232
88 -0.781977 0.00239187
89 -0.782348 0.00259628
90 -0.781917 0.00229174
91 -0.785615 0.00257507
92 -0.783245 0.00326481
93 -0.784003 0.00324556
94 -0.783455 0.00345062
95 -0.784475 0.00361533
96 -0.783263 0.0045565
97 -0.779267 0.00422142
98 -0.778088 0.00379723
99 -0.77894 0.00303518
100 -0.777114 0.00348213
101 -0.77911 0.00362296
102 -0.775144 0.0031693
103 -0.776255 0.00293507
104 -0.773623 0.00306083
105 -0.775199 0.00338099
106 -0.77578 0.00357609
107 -0.776147 0.00345726
108 -0.775083 0.00329711
109 -0.78076 0.00365025
110 -0.782974 0.00371158
111 -0.781087 0.00316258
112 -0.77929 0.00310679
113 -0.779317 0.003172
114 -0.782791 0.00314934
115 -0.785713 0.0025323
116 -0.785121 0.00220731
117 -0.785444 0.00301246
118 -0.78444 0.0025756
119 -0.784965 0.00331216
120 -0.782483 0.00263909
121 -0.782629 0.00262427
122 -0.779299 0.00319436
123 -0.78372 0.0024986
124 -0.784762 0.00258348
125 -0.786531 0.00283154
126 -0.785181 0.00275939
127 -0.785837 0.00238666
128 -0.784704 0.00234155
129 -0.781007 0.00213871
130 -0.781278 0.00289588
131 -0.782111 0.00286755
132 -0.783757 0.00229704
133 -0.783239 0.00290135
134 -0.786446 0.00298583
135 -0.781735 0.00271285
136 -0.781009 0.00285876
