0 -0.508281 0.00537295
1 0.0104932 0.241858
2 0.499411 0.183462
3 0.175804 0.184744
4 0.908671 0.18194
5 0.364282 0.188013
6 0.593436 0.249277
7 0.548519 0.168225
8 0.352212 0.20656
9 0.178823 0.210215
10 0.249825 0.171272
11 0.599713 0.208268
12 0.120621 0.197448
13 0.419087 0.14927
14 0.43525 0.174584
15 0.180812 0.180143
16 0.232089 0.206787
17 0.352515 0.175035
18 0.264595 0.214398
19 0.360024 0.211026
20 0.267942 0.143922
21 0.523467 0.152125
22 0.385537 0.150629
23 0.391942 0.13684
24 0.216393 0.164673
25 0.155925 0.171469
26 0.571799 0.148011
27 0.406245 0.179282
28 0.234643 0.150234
29 0.243005 0.1975
30 0.308156 0.123501
31 0.361077 0.175717
32 0.620921 0.15212
33 0.589484 0.151562
34 0.118831 0.162794
35 0.445636 0.148
36 0.277319 0.113018
37 0.403657 0.168109
38 0.519893 0.112535
39 0.263713 0.170211
40 0.472945 0.138035
41 0.497934 0.133338
42 0.401836 0.152857
43 0.317526 0.162639
44 0.450214 0.17712
45 0.191325 0.156771
46 0.242628 0.11167
47 0.155079 0.136292
48 0.448967 0.12357
49 0.217259 0.131945
50 0.351912 0.172862
51 0.136328 0.12871
52 0.177843 0.108335
53 0.550644 0.116287
54 0.44469 0.135056
55 0.199593 0.153755
56 0.135648 0.141908
57 0.343988 0.166511
58 0.150518 0.135414
59 0.253638 0.10966
60 0.55615 0.134182
61 0.364516 0.128158
62 0.472819 0.177964
63 0.260634 0.121346
64 0.550107 0.149747
65 0.268852 0.131694
66 0.194885 0.162526
67 0.445991 0.152768
68 0.300349 0.141138
69 0.360464 0.112561
70 0.365054 0.116005
71 0.262006 0.129644
72 0.381497 0.120732
73 0.188757 0.142904
74 0.391107 0.144951
75 0.275584 0.132612
76 0.267688 0.105588
77 0.107648 0.127453
78 0.273772 0.077633
79 0.297567 0.119474
80 0.368941 0.116546
81 0.370367 0.108982
82 0.234109 0.14313
83 0.18473 0.072106
84 0.529648 0.085789
85 0.32617 0.145281
86 0.406975 0.129116
87 0.227075 0.0941249
88 0.539751 0.165666
89 0.43471 0.132415
90 0.319043 0.116589
91 0.133658 0.110053
92 0.0991964 0.147544
93 0.351108 0.114933
94 0.496134 0.116207
95 0.292135 0.128142
96 0.43853 0.113132
97 0.397404 0.103438
98 0.281123 0.109257
99 0.335792 0.0683419
100 0.481494 0.102999
101 0.419409 0.125263
102 0.182007 0.114971
103 0.526818 0.126592
104 0.315055 0.137541
105 0.305928 0.143107
106 0.284958 0.125692
107 0.26591 0.136846
108 0.54391 0.106449
109 0.357902 0.15077
110 0.378901 0.0755801
111 0.237047 0.107074
112 0.353463 0.116508
113 0.404935 0.130951
114 0.523687 0.121469
115 0.494555 0.120677
116 0.307562 0.105151
117 0.423133 0.117182
118 0.469629 0.137981
119 0.433993 0.125763
120 0.577943 0.126235
121 0.222999 0.129923
122 0.0740916 0.120979
123 0.467604 0.0890321
124 0.517262 0.0905483
125 0.245988 0.120565
126 0.475741 0.109026
127 0.0794695 0.0984747
128 0.194173 0.0955426
129 0.46901 0.150703
130 0.358823 0.0990386
131 0.169862 0.107249
132 0.461502 0.130105
133 0.436905 0.134136
134 0.228576 0.126411
135 0.251319 0.115822
136 0.548986 0.0796244
137 0.162728 0.104716
138 0.134488 0.0913074
139 0.206283 0.120473
140 0.388192 0.109789
141 0.403126 0.0891795
142 0.521954 0.111773
143 0.169338 0.124468
144 0.458116 0.08648
145 0.253952 0.101123
146 0.139063 0.137586
147 0.301435 0.129344
148 0.137308 0.0588726
149 0.178912 0.0928471
150 0.217795 0.0819516
151 0.242665 0.111898
152 0.315856 0.0972122
153 0.311477 0.0800988
154 0.231385 0.130404
155 0.279683 0.106597
156 0.193476 0.120844
157 0.132494 0.12787
158 0.0457403 0.104157
159 0.244543 0.142212
160 0.0906959 0.103714
161 0.00623321 0.102096
162 0.34598 0.122228
163 0.2471 0.117161
164 0.391111 0.111158
165 0.288498 0.114569
166 0.45714 0.146553
167 0.191187 0.104861
168 0.339904 0.158607
169 0.136405 0.108542
170 0.278524 0.107448
171 0.221462 0.0838406
172 0.56137 0.102702
173 0.367874 0.0970099
174 0.38592 0.0994032
175 0.191908 0.135379
176 0.263243 0.138649
177 0.409348 0.0652776
178 0.345291 0.126378
179 0.113852 0.125768
180 0.453468 0.106117
181 0.428363 0.090702
182 0.53888 0.112131
183 0.454814 0.11167
184 0.354798 0.124292
185 0.496914 0.110752
186 0.404719 0.14996
187 0.1598 0.0987449
188 0.352885 0.109916
189 0.332186 0.11949
190 0.36731 0.113095
191 0.169793 0.0937183
192 0.50322 0.140246
193 0.424564 0.125336
194 0.188709 0.116874
195 0.443284 0.137842
196 0.406002 0.148061
197 0.43591 0.154905
198 0.369694 0.0961251
199 0.206371 0.129252
200 0.0571838 0.121365
201 0.268683 0.127433
202 0.1974 0.123291
203 0.332415 0.119538
204 0.23915 0.0865528
205 0.478251 0.124617
206 0.316536 0.100427
207 0.18061 0.110203
208 0.282783 0.137355
209 0.436477 0.106626
210 0.194192 0.113831
211 0.410162 0.131913
212 0.468448 0.106336
213 0.0495059 0.133183
214 0.239334 0.0900753
215 0.214954 0.134602
216 0.369616 0.177276
217 0.463307 0.110248
218 0.405126 0.123183
219 0.171115 0.117968
220 0.177024 0.109856
221 0.351057 0.113432
222 0.340052 0.125363
223 0.323512 0.123652
224 0.343868 0.112812
225 0.3435 0.12454
226 0.260846 0.110057
227 0.252004 0.165011
228 0.467082 0.130302
229 0.167265 0.155794
230 0.363984 0.121333
231 0.172029 0.138719
232 0.406049 0.141831
233 0.273457 0.139048
234 0.397381 0.135898
235 0.498046 0.112016
236 -0.0523353 0.123238
237 0.382634 0.166693
238 0.712282 0.123866
239 0.471204 0.112703
240 0.248946 0.102235
241 0.408515 0.102018
242 0.288468 0.123115
243 0.367865 0.107625
244 -0.0133167 0.136698
245 0.0749056 0.152551
246 0.282135 0.149599
247 0.208865 0.138783
248 0.389246 0.151447
249 0.242014 0.106948
250 0.0175478 0.127157
251 0.243178 0.102908
252 0.454732 0.136746
253 0.301951 0.153543
254 0.172232 0.121202
255 -0.00411821 0.167347
256 0.2605 0.157817
257 0.0458948 0.14821
258 0.187517 0.158327
259 0.376866 0.162455
260 0.27245 0.147887
261 0.251909 0.139975
262 0.768182 0.118656
263 0.180533 0.107937
264 0.60015 0.206408
265 0.339653 0.148888
266 0.261861 0.126203
267 0.547875 0.104156
268 0.454066 0.174097
269 0.338127 0.177212
270 0.217882 0.154521
271 0.501599 0.190561
272 0.0789947 0.144417
273 0.218124 0.172032
274 0.338257 0.156854
275 0.283447 0.158202
276 0.467455 0.149711
277 0.439514 0.149681
278 0.0191878 0.153818
279 0.493131 0.158556
280 0.307641 0.170168
281 0.579828 0.153396
282 0.213925 0.182992
283 0.446121 0.169608
284 0.166856 0.212543
285 0.0505302 0.165114
286 0.577888 0.17646
287 0.467244 0.187717
288 0.561797 0.146173
289 0.35505 0.191343
290 0.27228 0.151223
291 0.385889 0.172709
292 0.254055 0.251869
293 0.204841 0.140901
294 0.432904 0.162694
295 0.250384 0.180503
296 0.544169 0.172501
297 0.360087 0.160016
298 0.634019 0.183295
299 -0.520893 0.00438818
