52.0194	51.6563	47.1268
52.5022	49.16	45.0824
52.5022	49.16	45.0824
50.3451	51.5736	42.8977
50.3451	51.5736	42.8977
51.9053	48.8101	43.5746
51.9053	48.8101	43.5746
54.2303	47.9641	41.4634
54.2303	47.9641	41.4634
51.4259	46.9222	39.6992
49.6333	44.3022	36.8344
49.589	45.7255	35.4931
48.7363	44.0894	35.1663
47.7703	44.2972	33.7647
47.7703	44.2972	33.7647
46.4394	42.2114	32.6275
46.4394	42.2114	32.6275
48.0746	41.8958	30.2093
48.9168	43.9287	30.5932
46.4053	41.7572	30.4224
46.4053	41.7572	30.4224
46.4053	41.7572	30.4224
46.4053	41.7572	30.4224
46.4053	41.7572	30.4224
44.0092	44.3561	28.7313
44.357	43.51	29.6372
41.9581	43.5068	27.3906
42.2722	44.5611	26.0268
42.2722	44.5611	26.0268
40.3166	45.6014	27.349
40.3166	45.6014	27.349
38.2573	43.3383	28.1107
36.6961	44.8965	25.3984
36.6961	44.8965	25.3984
36.6961	44.8965	25.3984
38.9933	45.8562	27.3279
40.924	44.4235	28.4611
40.924	44.4235	28.4611
40.924	44.4235	28.4611
38.3673	42.4787	28.4486
37.6002	41.1858	31.1759
38.2756	40.6003	32.8797
38.2756	40.6003	32.8797
35.9591	39.9939	32.1796
33.323	37.5303	33.4423
33.323	37.5303	33.4423
31.0775	36.0285	35.1723
28.8131	34.4397	32.6632
26.7805	31.4419	33.8564
28.9994	28.6216	33.951
28.7421	27.974	34.4956
28.0642	26.4751	36.4243
25.7377	26.2626	39.2079
25.7377	26.2626	39.2079
23.2975	24.5815	38.5692
23.2975	24.5815	38.5692
23.2975	24.5815	38.5692
25.5684	22.0667	39.382
26.4267	19.2807	36.8039
24.2604	20.5103	35.6251
21.5057	22.9563	34.0547
21.2168	23.8702	33.6144
20.3758	23.936	36.5226
17.8718	26.1382	35.2362
19.0629	23.2341	32.5909
16.1309	22.0209	32.9681
16.1309	22.0209	32.9681
17.9617	20.5116	30.1253
17.9617	20.5116	30.1253
16.1075	20.6448	28.2008
17.86	18.6101	26.2855
17.86	18.6101	26.2855
18.3343	16.0714	25.1944
18.3343	16.0714	25.1944
18.3343	16.0714	25.1944
20.6362	14.4995	23.6897
20.6362	14.4995	23.6897
20.6362	14.4995	23.6897
18.9961	13.2952	24.1062
16.5403	15.4626	22.2242
16.5403	15.4626	22.2242
16.5403	15.4626	22.2242
14.8359	17.6931	24.1872
14.8359	17.6931	24.1872
14.8359	17.6931	24.1872
15.2252	17.2571	23.4496
16.8751	14.4405	21.083
17.7566	14.3192	20.6642
16.0231	15.1102	21.3374
16.7002	17.4642	18.5098
16.7002	17.4642	18.5098
16.7002	17.4642	18.5098
14.9039	19.3676	17.0008
16.9338	18.9193	19.6326
19.8376	19.1977	18.5631
19.3847	19.0224	21.1761
19.3395	19.1153	19.9522
16.7317	18.1073	17.0115
14.7306	18.4911	18.727
12.3612	19.6972	20.0783
11.2506	17.4125	21.4219
11.0689	20.2205	18.7769
11.9161	17.3578	16.2358
11.5464	15.2771	17.7527
11.1052	14.8811	17.6411
11.1052	14.8811	17.6411
11.1052	14.8811	17.6411
8.23416	15.3308	18.0217
8.23416	15.3308	18.0217
8.23416	15.3308	18.0217
8.31836	14.4726	15.4279
8.31836	14.4726	15.4279
8.31836	14.4726	15.4279
8.31836	14.4726	15.4279
6.96776	12.5805	15.9632
7.25454	11.205	15.1514
7.25454	11.205	15.1514
7.25454	11.205	15.1514
9.12202	9.98549	17.1742
9.12202	9.98549	17.1742
7.66515	8.19333	15.6212
7.66515	8.19333	15.6212
7.66515	8.19333	15.6212
6.96892	7.23527	13.7544
4.0556	6.42621	10.7775
4.0556	6.42621	10.7775
4.99564	3.54828	10.7352
5.04649	0.887316	9.85829
6.42233	3.46748	7.30012
6.42233	3.46748	7.30012
3.97842	4.19762	7.67466
3.16667	2.40329	6.60308
1.77704	-0.317317	4.4061
1.40685	-2.53066	6.03114
1.40685	-2.53066	6.03114
1.44068	-0.778274	4.17849
1.95319	-0.107057	2.83604
1.95319	-0.107057	2.83604
1.95319	-0.107057	2.83604
1.95319	-0.107057	2.83604
1.95319	-0.107057	2.83604
-0.505928	-2.35119	3.59982
1.29261	-3.95263	3.00508
-1.00903	-2.92971	1.4885
0.919437	-0.0884191	3.63846
0.331262	-1.3419	3.41653
0.331262	-1.3419	3.41653
0.331262	-1.3419	3.41653
0.331262	-1.3419	3.41653
0.331262	-1.3419	3.41653
0.331262	-1.3419	3.41653
0.331262	-1.3419	3.41653
0.331262	-1.3419	3.41653
-1.91661	0.0163521	1.20723
-1.49754	0.249244	3.27149
-1.49754	0.249244	3.27149
-1.49754	0.249244	3.27149
-2.82222	-0.456421	5.52261
-1.45591	-0.261103	5.01854
-1.45591	-0.261103	5.01854
-3.54947	-1.91466	6.19808
-3.54947	-1.91466	6.19808
-3.60102	-1.90784	5.13948
-0.804265	-1.14941	6.91085
-2.55579	1.30947	5.04267
-0.0326164	-0.545771	3.78509
-0.0326164	-0.545771	3.78509
0.273226	-1.06582	4.1551
-0.379182	1.43482	2.39401
-0.379182	1.43482	2.39401
-0.379182	1.43482	2.39401
-0.379182	1.43482	2.39401
1.3098	0.570087	3.25956
1.51437	3.5612	5.21789
1.51437	3.5612	5.21789
1.02735	0.727042	6.52648
2.52472	1.08317	5.24782
1.66632	-0.819986	5.82682
1.3344	-1.27063	5.82156
-1.3658	-3.97713	6.68195
-1.3658	-3.97713	6.68195
